date,symbol,open,high,low,close,volume,sector
2025-07-09,META,723.185,737.47,723.185,732.6,322742,Technology
2025-07-09,MSFT,500.3,506.74,499.855,503.48,501283,Technology
2025-07-09,NVDA,161.215,164.415,161.17,162.83,3431731,Technology
2025-07-10,AAPL,210.51,213.475,210.24,212.36,1139672,Technology
2025-07-10,AMZN,221.54,222.76,219.7,222.3,1055309,Technology
2025-07-10,AVGO,279.76,281.14,272.7,275.33,383671,Technology
2025-07-10,GOOGL,175.68,178.41,174.68,177.625,910197,Technology
2025-07-10,META,732.575,735.115,719.77,727.25,230726,Technology
2025-07-10,MSFT,503.05,504.4,497.865,501.27,396875,Technology
2025-07-10,NVDA,164.365,164.49,161.625,164.09,2428512,Technology
2025-07-11,AAPL,210.37,212.12,209.87,211.08,813325,Technology
2025-07-11,AMZN,223.55,226.63,222.38,224.96,1148061,Technology
2025-07-11,AVGO,274.11,276.445,271.97,274.37,341472,Technology
2025-07-11,GOOGL,176.73,181.41,176.485,180.15,797559,Technology
2025-07-11,META,722.5,725.05,709.9,717.55,311284,Technology
2025-07-11,MSFT,498.385,504.99,497.795,503.32,278171,Technology
2025-07-11,NVDA,163.535,167.88,163.535,164.89,3355897,Technology
2025-07-14,AAPL,209.945,210.85,207.57,208.65,853368,Technology
2025-07-14,AMZN,225.07,226.65,224.32,225.67,1211313,Technology
2025-07-14,AVGO,274.13,277.715,269.615,275.7,279890,Technology
2025-07-14,GOOGL,180.96,183.655,179.68,181.59,936372,Technology
2025-07-14,META,716.845,727.4,716.845,720.93,217724,Technology
2025-07-14,MSFT,501.48,503.89,501.14,503.105,302786,Technology
2025-07-14,NVDA,165.425,165.475,162.035,164.06,2114217,Technology
2025-07-15,AAPL,209.215,211.89,208.965,209.025,777589,Technology
2025-07-15,AMZN,226.165,227.24,225.455,226.32,993895,Technology
2025-07-15,AVGO,279.805,283.27,278.02,280.97,414101,Technology
2025-07-15,GOOGL,182.73,184.21,181.61,181.88,958073,Technology
2025-07-15,META,723.815,724.17,709.97,710.27,250003,Technology
2025-07-15,MSFT,502.8,508.28,502.79,506.0,304368,Technology
2025-07-15,NVDA,171.19,172.4,169.21,170.655,4369944,Technology
2025-07-16,AAPL,210.295,212.375,208.66,210.16,974450,Technology
2025-07-16,AMZN,225.89,226.05,222.2,223.15,1093449,Technology
2025-07-16,AVGO,280.025,281.5,275.8,280.8,342598,Technology
2025-07-16,GOOGL,183.235,184.32,182.05,182.905,1213901,Technology
2025-07-16,META,713.37,713.585,699.42,702.73,426648,Technology
2025-07-16,MSFT,505.19,506.6,502.005,505.74,320805,Technology
2025-07-16,NVDA,171.065,171.72,168.9,171.34,2608743,Technology
2025-07-17,AAPL,210.64,211.795,209.61,210.13,1067469,Technology
2025-07-17,AMZN,223.27,224.47,222.52,223.91,691639,Technology
2025-07-17,AVGO,281.195,288.24,280.045,286.44,485081,Technology
2025-07-17,GOOGL,182.38,184.03,180.56,183.62,837040,Technology
2025-07-17,META,704.515,705.76,697.495,701.22,392922,Technology
2025-07-17,MSFT,505.975,513.335,505.755,511.69,417355,Technology
2025-07-17,NVDA,172.06,174.16,170.835,173.085,1758746,Technology
2025-07-18,AAPL,210.73,211.78,209.73,211.16,731112,Technology
2025-07-18,AMZN,225.185,226.34,222.985,226.09,975108,Technology
2025-07-18,AVGO,287.325,287.45,281.135,283.27,393271,Technology
2025-07-18,GOOGL,185.63,186.39,183.72,185.05,904134,Technology
2025-07-18,META,701.89,704.465,691.805,704.07,213375,Technology
2025-07-18,MSFT,514.18,514.18,508.42,510.0,343790,Technology
2025-07-18,NVDA,173.725,174.23,171.27,172.4,1965802,Technology
2025-07-21,AAPL,212.12,215.775,211.69,212.53,946141,Technology
2025-07-21,AMZN,226.005,229.67,225.79,229.33,1171451,Technology
2025-07-21,AVGO,283.88,290.43,283.805,288.13,471406,Technology
2025-07-21,GOOGL,186.34,190.27,186.295,190.16,1269601,Technology
2025-07-21,META,706.8,716.75,706.435,713.4,293729,Technology
2025-07-21,MSFT,506.705,512.09,505.55,510.11,348861,Technology
2025-07-21,NVDA,172.775,173.36,171.2,171.475,1789677,Technology
2025-07-22,AAPL,213.24,214.635,212.255,214.43,964832,Technology
2025-07-22,AMZN,229.75,230.0,226.36,227.505,1084323,Technology
2025-07-22,AVGO,287.655,287.8,276.6,278.47,503055,Technology
2025-07-22,GOOGL,191.495,191.64,187.46,191.35,1443137,Technology
2025-07-22,META,715.81,715.81,701.54,704.92,324216,Technology
2025-07-22,MSFT,510.97,511.1,505.34,505.73,317694,Technology
2025-07-22,NVDA,171.305,171.305,164.62,167.01,2132053,Technology
2025-07-23,AAPL,215.02,215.115,212.45,214.23,779641,Technology
2025-07-23,AMZN,228.46,228.73,227.1,228.29,554375,Technology
2025-07-23,AVGO,276.82,283.715,273.085,283.69,429610,Technology
2025-07-23,GOOGL,191.61,192.53,189.21,190.31,1500975,Technology
2025-07-23,META,706.345,714.53,704.94,713.48,254180,Technology
2025-07-23,MSFT,506.79,506.79,500.72,505.79,427244,Technology
2025-07-23,NVDA,169.52,171.25,167.99,170.84,1925585,Technology
2025-07-24,AAPL,213.9,215.68,213.53,213.765,973782,Technology
2025-07-24,AMZN,229.17,234.04,228.66,232.26,1184528,Technology
2025-07-24,AVGO,289.55,291.14,283.55,288.77,436009,Technology
2025-07-24,GOOGL,196.81,197.93,191.01,192.22,1994732,Technology
2025-07-24,META,717.05,723.255,714.23,714.95,278715,Technology
2025-07-24,MSFT,508.77,513.15,507.35,511.02,399868,Technology
2025-07-24,NVDA,172.5,173.83,171.3,173.77,2127014,Technology
2025-07-25,AAPL,214.7,215.24,213.4,213.96,728795,Technology
2025-07-25,AMZN,232.11,232.47,231.2,231.44,592506,Technology
2025-07-25,AVGO,288.19,292.53,287.46,290.235,242958,Technology
2025-07-25,GOOGL,192.01,194.33,191.29,193.19,1033748,Technology
2025-07-25,META,716.915,720.62,712.245,712.94,172096,Technology
2025-07-25,MSFT,512.4,518.22,510.52,513.82,334030,Technology
2025-07-25,NVDA,173.615,174.715,172.98,173.5,1900587,Technology
2025-07-28,AAPL,214.04,214.845,213.07,214.0,919301,Technology
2025-07-28,AMZN,233.475,234.27,232.27,232.79,757057,Technology
2025-07-28,AVGO,292.36,295.45,290.87,294.29,308316,Technology
2025-07-28,GOOGL,193.65,193.99,190.86,192.55,852968,Technology
2025-07-28,META,714.95,724.39,712.785,717.59,294840,Technology
2025-07-28,MSFT,514.06,514.975,510.17,512.35,322526,Technology
2025-07-28,NVDA,174.015,176.83,173.97,176.695,2802631,Technology
2025-07-29,AAPL,214.175,214.8,210.88,211.27,1107896,Technology
2025-07-29,AMZN,234.205,234.72,230.315,231.05,860501,Technology
2025-07-29,AVGO,297.5,302.05,294.93,297.28,687261,Technology
2025-07-29,GOOGL,192.58,195.92,192.13,195.73,1644192,Technology
2025-07-29,META,720.025,724.44,700.74,700.96,598167,Technology
2025-07-29,MSFT,515.69,517.55,511.575,512.66,384759,Technology
2025-07-29,NVDA,177.985,179.34,175.185,175.5,2732513,Technology
2025-07-30,AAPL,211.895,212.37,207.73,208.96,828809,Technology
2025-07-30,AMZN,231.58,231.69,229.33,230.23,865709,Technology
2025-07-30,AVGO,296.91,303.23,296.385,302.76,389860,Technology
2025-07-30,GOOGL,195.53,197.57,194.7,196.63,1022069,Technology
2025-07-30,META,707.425,707.425,691.99,695.25,745717,Technology
2025-07-30,MSFT,515.9,515.9,509.495,513.33,584282,Technology
2025-07-30,NVDA,176.55,179.89,176.05,179.315,2180468,Technology
2025-07-31,AAPL,208.425,209.84,207.18,207.85,1632958,Technology
2025-07-31,AMZN,235.71,236.53,231.43,234.18,2763582,Technology
2025-07-31,AVGO,303.085,306.94,290.29,293.77,766788,Technology
2025-07-31,GOOGL,195.72,195.88,191.11,192.075,1626185,Technology
2025-07-31,META,775.635,784.54,765.75,773.63,1037584,Technology
2025-07-31,MSFT,555.2,555.2,532.025,533.93,1608941,Technology
2025-07-31,NVDA,182.92,183.26,175.95,178.06,4174080,Technology
2025-08-01,AAPL,210.865,213.56,201.5,202.3,1994299,Technology
2025-08-01,AMZN,217.14,220.4,212.815,214.855,3976423,Technology
2025-08-01,AVGO,286.635,292.585,281.74,288.75,632637,Technology
2025-08-01,GOOGL,188.985,190.73,187.825,189.08,1108574,Technology
2025-08-01,META,761.065,765.685,745.39,749.945,401093,Technology
2025-08-01,MSFT,535.595,535.595,520.98,524.24,886626,Technology
2025-08-01,NVDA,174.0,176.53,170.91,173.755,2959737,Technology
2025-08-04,AAPL,204.505,207.85,201.68,203.35,1875434,Technology
2025-08-04,AMZN,217.35,217.37,211.42,211.67,2429637,Technology
2025-08-04,AVGO,292.63,298.44,291.4,297.67,409984,Technology
2025-08-04,GOOGL,190.31,195.265,190.14,195.04,1285802,Technology
2025-08-04,META,760.17,776.85,758.45,776.35,459576,Technology
2025-08-04,MSFT,528.135,538.225,528.135,535.52,575795,Technology
2025-08-04,NVDA,175.16,179.98,174.53,179.98,2868036,Technology
2025-08-05,AAPL,203.43,205.32,202.165,202.93,968620,Technology
2025-08-05,AMZN,213.22,216.265,212.94,213.86,1342458,Technology
2025-08-05,AVGO,297.79,301.06,291.48,292.94,386962,Technology
2025-08-05,GOOGL,194.7,197.835,193.92,194.65,958940,Technology
2025-08-05,META,776.72,782.825,763.04,763.36,285798,Technology
2025-08-05,MSFT,536.805,537.01,527.315,527.74,620108,Technology
2025-08-05,NVDA,179.68,180.25,175.915,178.265,2752443,Technology
2025-08-06,AAPL,205.63,215.38,205.61,213.275,2182167,Technology
2025-08-06,AMZN,214.67,222.52,213.75,222.33,1552493,Technology
2025-08-06,AVGO,292.93,302.77,292.0,301.61,377361,Technology
2025-08-06,GOOGL,194.485,196.61,193.69,196.06,692848,Technology
2025-08-06,META,770.075,773.52,760.555,771.8,242067,Technology
2025-08-06,MSFT,530.83,531.565,524.31,524.82,574770,Technology
2025-08-06,NVDA,176.325,179.9,176.28,179.43,2261421,Technology
2025-08-07,AAPL,218.92,220.84,216.62,220.17,2508756,Technology
2025-08-07,AMZN,220.95,226.17,220.82,223.18,1095953,Technology
2025-08-07,AVGO,306.01,310.3,299.91,303.86,406988,Technology
2025-08-07,GOOGL,196.965,197.485,194.37,196.56,1001459,Technology
2025-08-07,META,774.28,774.7,759.835,761.57,238032,Technology
2025-08-07,MSFT,526.735,527.91,517.57,520.8,356018,Technology
2025-08-07,NVDA,181.545,183.86,178.8,180.85,2185254,Technology
2025-08-08,AAPL,220.89,230.99,219.3,229.365,2830643,Technology
2025-08-08,AMZN,223.24,223.765,221.9,222.695,1077590,Technology
2025-08-08,AVGO,303.97,307.82,302.66,304.99,416941,Technology
2025-08-08,GOOGL,197.24,202.59,197.24,201.44,1373097,Technology
2025-08-08,META,761.95,769.75,758.59,769.43,164691,Technology
2025-08-08,MSFT,522.56,524.505,519.57,522.09,336881,Technology
2025-08-08,NVDA,181.55,183.3,180.41,182.755,1830484,Technology
2025-08-11,AAPL,227.92,229.53,224.78,227.22,1715351,Technology
2025-08-11,AMZN,222.24,223.02,220.4,221.39,1048187,Technology
2025-08-11,AVGO,305.05,308.28,301.37,303.96,290447,Technology
2025-08-11,GOOGL,201.08,201.47,199.1,201.04,689987,Technology
2025-08-11,META,770.33,773.105,764.865,766.13,160647,Technology
2025-08-11,MSFT,522.37,527.51,519.765,521.98,357222,Technology
2025-08-11,NVDA,182.02,183.835,180.28,181.99,1690307,Technology
2025-08-12,AAPL,228.03,230.78,227.155,229.63,1250550,Technology
2025-08-12,AMZN,222.215,223.465,219.065,221.43,1012262,Technology
2025-08-12,AVGO,306.415,313.335,304.695,312.91,398739,Technology
2025-08-12,GOOGL,201.365,204.495,200.6,203.34,917193,Technology
2025-08-12,META,772.69,793.46,772.69,789.8,288071,Technology
2025-08-12,MSFT,523.87,530.87,522.78,529.25,450541,Technology
2025-08-12,NVDA,182.955,183.55,179.47,183.17,2700093,Technology
2025-08-13,AAPL,231.05,234.91,230.455,233.22,1586856,Technology
2025-08-13,AMZN,222.31,224.83,222.16,224.53,917934,Technology
2025-08-13,AVGO,316.975,317.23,304.805,309.075,462790,Technology
2025-08-13,GOOGL,204.1,204.48,197.52,201.9,793191,Technology
2025-08-13,META,791.23,795.25,778.31,779.865,173620,Technology
2025-08-13,MSFT,532.11,532.54,519.465,520.67,513963,Technology
2025-08-13,NVDA,182.69,183.96,179.355,181.55,3306726,Technology
2025-08-14,AAPL,234.01,235.1,230.88,232.78,972239,Technology
2025-08-14,AMZN,227.375,233.1,227.115,230.89,1866821,Technology
2025-08-14,AVGO,307.57,314.07,307.35,311.27,420974,Technology
2025-08-14,GOOGL,201.59,204.42,201.25,202.945,621996,Technology
2025-08-14,META,777.88,787.62,772.54,782.47,157723,Technology
2025-08-14,MSFT,522.4,525.895,520.2,522.425,431718,Technology
2025-08-14,NVDA,179.77,183.005,179.53,182.025,2495118,Technology
2025-08-15,AAPL,233.915,234.19,229.37,231.65,1057450,Technology
2025-08-15,AMZN,232.46,234.06,229.83,231.09,1144736,Technology
2025-08-15,AVGO,310.95,310.95,299.9,306.16,491313,Technology
2025-08-15,GOOGL,203.795,206.42,201.33,203.92,775312,Technology
2025-08-15,META,784.15,795.98,781.245,785.31,249856,Technology
2025-08-15,MSFT,522.395,525.98,519.18,520.02,520703,Technology
2025-08-15,NVDA,181.81,181.86,178.055,180.42,2649326,Technology
2025-08-18,AAPL,231.72,233.12,230.11,230.895,836545,Technology
2025-08-18,AMZN,230.225,231.91,228.355,231.56,736271,Technology
2025-08-18,AVGO,302.38,306.015,299.07,305.8,394960,Technology
2025-08-18,GOOGL,204.165,205.09,202.5,203.43,645546,Technology
2025-08-18,META,774.26,774.395,756.91,767.35,314257,Technology
2025-08-18,MSFT,521.55,522.8,514.025,517.13,592251,Technology
2025-08-18,NVDA,180.76,182.935,180.76,182.005,2490508,Technology
2025-08-19,AAPL,231.3,232.855,229.35,230.56,787642,Technology
2025-08-19,AMZN,230.225,230.5,227.14,228.005,817884,Technology
2025-08-19,AVGO,302.3,302.6,292.45,295.0,872698,Technology
2025-08-19,GOOGL,203.38,203.38,199.98,201.64,871887,Technology
2025-08-19,META,766.45,766.9,749.55,751.685,273804,Technology
2025-08-19,MSFT,514.22,515.13,508.6,510.06,521646,Technology
2025-08-19,NVDA,182.41,182.475,175.5,175.66,3434393,Technology
2025-08-20,AAPL,230.03,230.36,225.78,225.975,1167075,Technology
2025-08-20,AMZN,227.15,227.215,220.93,223.8,1093941,Technology
2025-08-20,AVGO,294.85,294.86,281.89,291.145,837188,Technology
2025-08-20,GOOGL,200.9,201.24,196.69,199.32,894750,Technology
2025-08-20,META,748.02,750.06,731.155,747.69,312343,Technology
2025-08-20,MSFT,510.34,510.96,504.47,505.5,738356,Technology
2025-08-20,NVDA,175.15,175.52,168.82,175.41,3225977,Technology
2025-08-21,AAPL,226.27,226.5,223.8,224.9,772469,Technology
2025-08-21,AMZN,222.75,222.76,220.55,222.0,1052193,Technology
2025-08-21,AVGO,290.06,292.275,286.18,289.6,399373,Technology
2025-08-21,GOOGL,200.095,202.4,199.545,199.78,701165,Technology
2025-08-21,META,745.04,745.04,733.3,739.13,172323,Technology
2025-08-21,MSFT,503.085,507.58,502.87,504.23,475721,Technology
2025-08-21,NVDA,174.88,176.9,173.83,174.96,2725237,Technology
2025-08-22,AAPL,226.165,229.09,225.435,227.74,1273052,Technology
2025-08-22,AMZN,222.83,229.1,220.825,228.85,1267694,Technology
2025-08-22,AVGO,291.38,300.03,289.28,293.99,499242,Technology
2025-08-22,GOOGL,203.11,208.53,201.34,206.06,1650783,Technology
2025-08-22,META,736.46,756.8,735.275,754.96,267060,Technology
2025-08-22,MSFT,504.31,510.66,502.63,507.29,702460,Technology
2025-08-22,NVDA,172.655,178.575,171.21,177.98,2901533,Technology
2025-08-25,AAPL,226.48,229.3,226.255,227.15,762910,Technology
2025-08-25,AMZN,227.47,229.59,227.42,227.93,553855,Technology
2025-08-25,AVGO,293.175,298.38,291.99,294.24,720521,Technology
2025-08-25,GOOGL,206.425,210.5,205.29,208.49,1130602,Technology
2025-08-25,META,754.725,758.23,750.875,753.42,101361,Technology
2025-08-25,MSFT,506.685,508.13,504.32,504.32,462273,Technology
2025-08-25,NVDA,178.36,181.91,176.575,179.79,2987158,Technology
2025-08-26,AAPL,226.8,229.43,224.7,229.3,923026,Technology
2025-08-26,AMZN,227.45,228.85,226.07,228.68,597804,Technology
2025-08-26,AVGO,294.7,300.2,294.0,297.95,679271,Technology
2025-08-26,GOOGL,207.785,207.81,205.715,207.17,810206,Technology
2025-08-26,META,750.47,754.62,748.04,754.38,118051,Technology
2025-08-26,MSFT,504.26,504.92,498.535,502.05,683773,Technology
2025-08-26,NVDA,180.06,182.365,178.82,181.7,1586433,Technology
2025-08-27,AAPL,228.7,230.9,228.3,230.5,952676,Technology
2025-08-27,AMZN,228.66,229.855,227.85,229.05,540040,Technology
2025-08-27,AVGO,297.5,300.98,293.81,300.18,411148,Technology
2025-08-27,GOOGL,205.72,208.91,205.72,207.42,778403,Technology
2025-08-27,META,752.04,753.31,743.38,747.3,178911,Technology
2025-08-27,MSFT,502.0,507.13,499.9,506.69,568674,Technology
2025-08-27,NVDA,181.99,182.49,179.11,181.57,2622222,Technology
2025-08-28,AAPL,230.75,233.4,229.34,232.595,1159353,Technology
2025-08-28,AMZN,229.23,232.675,228.04,231.55,701289,Technology
2025-08-28,AVGO,302.67,310.985,302.565,308.7,509398,Technology
2025-08-28,GOOGL,207.06,212.18,207.06,211.66,851108,Technology
2025-08-28,META,744.58,752.98,740.98,751.17,184009,Technology
2025-08-28,MSFT,507.04,511.0,505.52,509.6,359230,Technology
2025-08-28,NVDA,180.885,184.42,176.425,180.16,3664524,Technology
2025-08-29,AAPL,232.99,233.31,231.38,232.27,1208045,Technology
2025-08-29,AMZN,231.315,231.77,228.16,229.02,709104,Technology
2025-08-29,AVGO,307.01,307.01,293.675,297.37,713395,Technology
2025-08-29,GOOGL,210.54,214.64,210.2,213.02,906566,Technology
2025-08-29,META,743.5,746.75,735.515,738.21,159339,Technology
2025-08-29,MSFT,508.07,509.5,504.54,506.74,307667,Technology
2025-08-29,NVDA,178.08,178.1,173.15,174.215,3812723,Technology
2025-09-02,AAPL,229.37,230.78,227.0,229.69,1246862,Technology
2025-09-02,AMZN,223.67,225.99,221.835,225.34,1051028,Technology
2025-09-02,AVGO,288.73,298.54,287.3,298.28,587063,Technology
2025-09-02,GOOGL,208.34,211.675,206.24,211.355,997492,Technology
2025-09-02,META,724.96,735.45,723.05,735.41,270266,Technology
2025-09-02,MSFT,500.27,505.6,496.95,505.18,548005,Technology
2025-09-02,NVDA,169.73,172.36,167.23,170.75,5040348,Technology
2025-09-03,AAPL,237.21,238.655,234.44,238.485,1989098,Technology
2025-09-03,AMZN,225.22,227.135,224.37,225.97,1205032,Technology
2025-09-03,AVGO,302.23,304.41,296.4,302.42,580398,Technology
2025-09-03,GOOGL,226.155,231.2,224.82,230.645,2577133,Technology
2025-09-03,META,735.71,739.95,734.01,736.96,187458,Technology
2025-09-03,MSFT,503.69,507.695,502.355,505.31,543303,Technology
2025-09-03,NVDA,171.02,172.4,168.88,170.6,3294243,Technology
2025-09-04,AAPL,238.48,239.895,236.77,239.71,1423459,Technology
2025-09-04,AMZN,231.03,235.75,230.805,235.67,1672307,Technology
2025-09-04,AVGO,305.5,308.65,302.33,306.1,808056,Technology
2025-09-04,GOOGL,229.735,232.36,226.14,232.255,1529405,Technology
2025-09-04,META,748.57,760.855,745.96,748.58,305730,Technology
2025-09-04,MSFT,504.35,508.125,503.215,507.93,329242,Technology
2025-09-04,NVDA,170.59,171.84,169.41,171.66,2458046,Technology
2025-09-05,AAPL,239.995,241.32,238.53,239.67,2004733,Technology
2025-09-05,AMZN,235.19,235.99,231.97,232.365,1447486,Technology
2025-09-05,AVGO,356.13,356.13,331.55,334.975,1876160,Technology
2025-09-05,GOOGL,232.2,235.75,231.95,235.05,2243235,Technology
2025-09-05,META,752.67,757.63,745.3,751.37,256132,Technology
2025-09-05,MSFT,509.15,511.915,492.4,494.96,691514,Technology
2025-09-05,NVDA,168.05,169.01,164.075,167.07,3342342,Technology
2025-09-08,AAPL,239.36,240.1,236.34,237.9,1553530,Technology
2025-09-08,AMZN,235.045,237.595,233.805,235.87,1314580,Technology
2025-09-08,AVGO,343.25,354.105,341.42,345.63,1295938,Technology
2025-09-08,GOOGL,235.6,238.1,233.67,234.11,1171526,Technology
2025-09-08,META,756.96,766.33,752.045,752.77,241579,Technology
2025-09-08,MSFT,498.105,501.195,495.08,498.33,399228,Technology
2025-09-08,NVDA,167.6,170.96,167.59,168.325,3355349,Technology
2025-09-09,AAPL,236.93,238.77,233.38,234.35,2133357,Technology
2025-09-09,AMZN,236.06,238.84,235.1,238.23,1089783,Technology
2025-09-09,AVGO,349.885,350.59,335.87,336.54,613352,Technology
2025-09-09,GOOGL,234.165,240.455,233.41,239.6,1169504,Technology
2025-09-09,META,757.94,766.175,753.65,765.8,241199,Technology
2025-09-09,MSFT,501.18,502.1,497.71,498.43,414245,Technology
2025-09-09,NVDA,168.95,170.97,166.805,170.75,2835056,Technology
2025-09-10,AAPL,232.21,232.26,225.955,226.81,2755480,Technology
2025-09-10,AMZN,237.34,237.34,229.135,230.36,2155028,Technology
2025-09-10,AVGO,351.41,372.96,350.84,369.51,1300018,Technology
2025-09-10,GOOGL,239.07,241.65,237.92,239.13,1012654,Technology
2025-09-10,META,764.39,765.61,751.04,751.945,197214,Technology
2025-09-10,MSFT,502.745,503.175,496.72,500.34,532856,Technology
2025-09-10,NVDA,176.655,179.28,175.49,177.27,6832038,Technology
2025-09-11,AAPL,226.77,230.45,226.66,229.99,1333481,Technology
2025-09-11,AMZN,231.395,231.5,229.34,229.82,1135869,Technology
2025-09-11,AVGO,371.07,374.065,358.83,359.39,526473,Technology
2025-09-11,GOOGL,240.23,242.23,236.28,240.34,857123,Technology
2025-09-11,META,755.11,756.865,748.935,751.185,162822,Technology
2025-09-11,MSFT,502.205,503.13,497.95,500.875,387408,Technology
2025-09-11,NVDA,179.64,180.24,176.5,177.08,3101368,Technology
2025-09-12,AAPL,229.27,234.5,229.03,234.04,1768033,Technology
2025-09-12,AMZN,230.35,230.715,226.4,228.05,1035037,Technology
2025-09-12,AVGO,362.765,364.36,357.5,359.86,439725,Technology
2025-09-12,GOOGL,240.58,242.075,238.07,240.75,1255827,Technology
2025-09-12,META,748.345,757.125,743.965,755.675,160478,Technology
2025-09-12,MSFT,506.52,512.48,504.0,509.95,518394,Technology
2025-09-12,NVDA,177.79,178.59,176.46,177.8,2349994,Technology
2025-09-15,AAPL,236.74,238.19,235.055,236.745,1528759,Technology
2025-09-15,AMZN,230.86,233.73,230.35,231.47,925601,Technology
2025-09-15,AVGO,360.03,365.5,356.64,364.105,394020,Technology
2025-09-15,GOOGL,244.79,252.395,244.79,251.6,2135062,Technology
2025-09-15,META,756.815,773.26,752.41,764.6,272780,Technology
2025-09-15,MSFT,508.79,515.42,507.02,515.42,414129,Technology
2025-09-15,NVDA,175.69,178.27,174.52,177.76,3139183,Technology
2025-09-16,AAPL,237.175,241.21,236.36,238.14,1451954,Technology
2025-09-16,AMZN,232.94,235.9,232.28,234.04,1131164,Technology
2025-09-16,AVGO,365.425,365.51,357.0,359.98,572854,Technology
2025-09-16,GOOGL,252.125,253.0,249.48,251.13,1570887,Technology
2025-09-16,META,767.81,781.26,765.345,778.86,265898,Technology
2025-09-16,MSFT,516.41,517.07,508.8,509.015,456888,Technology
2025-09-16,NVDA,176.99,177.495,174.385,174.89,2411570,Technology
2025-09-17,AAPL,238.97,240.055,237.75,238.98,1210638,Technology
2025-09-17,AMZN,233.77,234.15,228.72,231.59,1343420,Technology
2025-09-17,AVGO,359.65,359.65,341.68,346.01,764881,Technology
2025-09-17,GOOGL,251.36,251.59,246.31,249.46,1128078,Technology
2025-09-17,META,779.095,783.29,766.705,775.215,223093,Technology
2025-09-17,MSFT,510.375,511.27,506.0,509.66,308401,Technology
2025-09-17,NVDA,172.555,173.19,168.45,170.21,4235491,Technology
2025-09-18,AAPL,239.97,241.155,236.675,237.87,1384022,Technology
2025-09-18,AMZN,232.405,233.465,228.8,231.22,903802,Technology
2025-09-18,AVGO,350.05,350.68,343.79,345.19,501427,Technology
2025-09-18,GOOGL,251.63,253.97,249.85,252.045,1206702,Technology
2025-09-18,META,781.765,788.32,773.81,780.185,284957,Technology
2025-09-18,MSFT,510.5,512.9,507.69,508.47,376525,Technology
2025-09-18,NVDA,174.04,177.1,172.97,176.22,2715302,Technology
2025-09-19,AAPL,241.225,246.24,240.25,245.32,1851825,Technology
2025-09-19,AMZN,232.125,234.145,230.575,231.5,1169943,Technology
2025-09-19,AVGO,343.68,346.225,336.81,345.1,485246,Technology
2025-09-19,GOOGL,253.245,255.995,251.9,254.65,956091,Technology
2025-09-19,META,786.21,790.48,769.295,778.5,473279,Technology
2025-09-19,MSFT,510.68,519.23,510.4,518.01,565056,Technology
2025-09-19,NVDA,175.99,178.08,175.29,176.54,1832936,Technology
2025-09-22,AAPL,248.34,256.63,248.16,256.12,3191331,Technology
2025-09-22,AMZN,230.565,230.565,227.515,227.62,1131028,Technology
2025-09-22,AVGO,342.875,346.65,337.99,338.81,954254,Technology
2025-09-22,GOOGL,254.255,255.765,250.47,252.53,927440,Technology
2025-09-22,META,781.675,785.5,764.5,765.14,299839,Technology
2025-09-22,MSFT,515.855,517.675,512.66,514.48,360388,Technology
2025-09-22,NVDA,175.3,184.55,174.74,183.6,5768896,Technology
2025-09-23,AAPL,255.87,257.285,253.61,254.45,1817392,Technology
2025-09-23,AMZN,227.805,227.81,220.08,220.74,2768870,Technology
2025-09-23,AVGO,341.055,345.165,337.17,338.82,525901,Technology
2025-09-23,GOOGL,253.265,254.29,250.5,251.67,1337933,Technology
2025-09-23,META,769.25,770.48,751.08,755.7,314004,Technology
2025-09-23,MSFT,513.99,514.57,507.31,509.315,403495,Technology
2025-09-23,NVDA,181.96,182.42,177.31,178.44,3098046,Technology
2025-09-24,AAPL,255.21,255.68,251.04,252.22,1506113,Technology
2025-09-24,AMZN,224.37,224.45,219.46,220.23,1681152,Technology
2025-09-24,AVGO,339.62,340.02,333.96,339.37,506062,Technology
2025-09-24,GOOGL,251.61,252.26,246.495,247.09,882823,Technology
2025-09-24,META,757.625,761.07,752.98,760.81,225965,Technology
2025-09-24,MSFT,511.04,512.195,507.0,510.09,302015,Technology
2025-09-24,NVDA,179.755,179.755,175.42,176.87,1658632,Technology
2025-09-25,AAPL,253.32,257.17,251.72,256.91,1667057,Technology
2025-09-25,AMZN,220.11,220.66,216.48,218.155,2301852,Technology
2025-09-25,AVGO,333.21,337.89,327.31,336.125,496542,Technology
2025-09-25,GOOGL,244.13,246.48,240.86,245.72,1404824,Technology
2025-09-25,META,753.525,756.52,744.78,749.02,259688,Technology
2025-09-25,MSFT,507.46,510.0,505.06,506.98,419151,Technology
2025-09-25,NVDA,174.48,180.23,173.16,177.68,3184893,Technology
2025-09-26,AAPL,254.005,257.28,253.79,255.45,1360873,Technology
2025-09-26,AMZN,219.08,221.05,218.045,219.77,1321986,Technology
2025-09-26,AVGO,337.115,339.07,330.705,334.41,510484,Technology
2025-09-26,GOOGL,247.22,249.19,246.0,246.45,490455,Technology
2025-09-26,META,749.94,751.0,737.45,743.97,375386,Technology
2025-09-26,MSFT,509.94,513.74,506.71,511.43,304937,Technology
2025-09-26,NVDA,178.16,178.62,174.95,178.19,2233753,Technology
2025-09-29,AAPL,254.545,254.82,253.02,254.37,977267,Technology
2025-09-29,AMZN,220.08,222.53,219.3,222.15,1373922,Technology
2025-09-29,AVGO,335.89,340.98,327.585,327.87,558898,Technology
